Time (s),      MJD UTC     ,      ECI X (km)    ,      ECI Y (km)    ,      ECI Z (km)    ,      ECI U (km/s)    ,      ECI V (km/s)    ,      ECI W (km/s)    ,  Semi-Major Axis (km),      Eccentricity     ,    Inclination (rad)  ,  Arg of Perigee (rad) ,       RAAN (rad)      ,   True Anomaly (rad)  ,  Latitude (rad)   ,  Longitude (rad)  ,   Altitude (km)    ,  Rho:10E-9 kg/m^3 
   36000, 58281.41838368667,  -5690.532493697987,  -3667.530885014837,     96.000858771568,  2.502197040025671931, -4.049328023469749037, -6.015867775314925611,  6768.061856431424261, 0.00077183434589876503, 0.90163655091120678835, 1.02623433578921055651, 0.58371219551879036807, 2.09727991195930240113,  0.012796736451758,  2.822761476163340, 392.550266369187227,  0.005323242059292
   39600, 58281.46005035334,   1574.191540165372,   5042.333214439063,   4222.926668643737, -6.690968681348057095, -0.964549184345323983,  3.644917890210172388,  6768.057846822300678, 0.00077188248281036421, 0.90163654163361590059, 1.02648031814320004923, 0.58371213662212242696, 6.17755605362441308171,  0.677980144679979,  0.115711997127089, 393.097829197353690,  0.008688571653107
   43200, 58281.50171702000,   3831.757603063177,  -2293.799060449529,  -5090.200235258922,  5.382825521031527961,  5.186282205308185925,  1.720777009376409121,  6768.052940976751541, 0.00077171901356604953, 0.90163655108229539420, 1.02614138809095726320, 0.58371199439842544728, 3.97575331572824988702, -0.852240711827976, -1.954761912841946, 405.498055883030815,  0.003257532696621
   46800, 58281.54338368667,  -6096.175889373032,  -2356.771756601281,   1761.579056536104,  0.345117487924043696, -5.151806654353469744, -5.675886904165091293,  6768.047999694670626, 0.00077118339867395770, 0.90163659980709953863, 1.02629952356890800989, 0.58371181090125481334, 1.77709194160714863890,  0.263222270664329,  1.831450050874867, 392.413249559341125,  0.006868436652233
   50400, 58281.58505035334,   3351.695771081085,   5053.131826332246,   2995.680118365643, -5.786761339693711405,  0.888626687450334205,  4.970010650680427381,  6768.045240047148511, 0.00077137269476646197, 0.90163664596480302320, 1.02634142624112669764, 0.58371171682138359496, 5.85693474481868632791,  0.462332860941028, -0.955508510111776, 389.381243058992709,  0.008898758613701
   54000, 58281.62671702000,   2142.651284886006,  -3617.361917992709,  -5309.578078332709,  6.475069694410356015,  4.105656839622533226, -0.180451391840016749,  6768.040574476955845, 0.00077101198496489048, 0.90163668718776210934, 1.02621181554608424343, 0.58371150649267140002, 3.65579409959554673575, -0.903194044850884,  3.045139596666906, 407.593742429134977,  0.003059677227768
   57600, 58281.66838368667,  -5882.079035548870,   -806.599165731612,   3247.888345584117, -1.848363509683894888, -5.731057969096506688, -4.758515181258883647,  6768.036358899515610, 0.00077058386200989733, 0.90163678393492579382, 1.02632042985391275800, 0.58371128533887725218, 1.45682931549246624575,  0.501492731721848,  0.811308900272846, 394.214086425514722,  0.007743637039064
   61200, 58281.71005035334,   4787.477786195829,   4548.992934416161,   1463.279826803557, -4.293322163255788831,  2.650528615500076758,  5.788206833371809199,  6768.035023616876719, 0.00077080623838654023, 0.90163691227956755119, 1.02628823652670915641, 0.58371117099670638377, 5.53632564787187655226,  0.220652769000838, -1.968791574401960, 387.084512797746470,  0.008531692364618
   64800, 58281.75171702000,    236.235753781447,  -4573.698673157920,  -4990.089303108101,  6.909793115037922367,  2.608896476423329139, -2.062534490954672827,  6768.031384537004989, 0.00077035753821692297, 0.90163701477754617212, 1.02624135380146853914, 0.58371102209284384644, 3.33598123511830825516, -0.831260820620541,  1.774467968186839, 406.639179081719135,  0.003111581136833
   68400, 58281.79338368667,  -5069.747740291902,    825.459480199772,   4403.720435800836, -3.855181007935708805, -5.727566468570709697, -3.356399336277898067,  6768.027834750180022, 0.00077013380772451041, 0.90163713533785741050, 1.02619519164996365673, 0.58371090243254540445, 1.13658387009476396015,  0.710114134413439, -0.273559712004420, 396.741445819332682,  0.007813244108801
   72000, 58281.83505035334,   5735.572685759281,   3581.587076886781,   -218.049895426444, -2.363579591542511362,  4.141563426990794695,  6.016595227709125965,  6768.026750578106978, 0.00077026903437057492, 0.90163728506942623383, 1.02623874041483662239, 0.58371079873092052457, 5.21584377081262704195, -0.030951551176122, -2.958301939263083, 387.391854899778764,  0.007421868925501
   75600, 58281.87671702000,  -1694.025314541954,  -5065.989661968177,  -4164.394825734335,  6.643471151074118773,  0.847782203564000485, -3.735010692180790483,  6768.024274853515585, 0.00076987919166870244, 0.90163744826436347652, 1.02604315558072066797, 0.58371078081773190778, 3.01644668057939703662, -0.665767864027909,  0.612009412251937, 403.175141881833326,  0.003469995426129
   79200, 58281.91838368667,  -3741.551858259486,   2373.389890562997,   5111.321024498128, -5.470738310468061332, -5.141017644766917840, -1.611773795187470217,  6768.021307981442572, 0.00076982807885613443, 0.90163758263438712430, 1.02597318230547310562, 0.58371081323752629618, 0.81631346212864524798,  0.858210209509755, -1.464143457918204, 398.515653837999992,  0.007582699205240
   82800, 58281.96005035334,   6099.873126834857,   2249.707959599384,  -1877.108659890890, -0.194688895757030267,  5.210202901660809627,  5.632688492033300635,  6768.019140525862240, 0.00076986274927186515, 0.90163768422017968434, 1.02600569984245897244, 0.58371078291366511245, 4.89570147772077615342, -0.281111565998687,  2.332310126018774, 390.562191470575613,  0.006405751807670
