Time (s),      MJD UTC     ,      ECI X (km)    ,      ECI Y (km)    ,      ECI Z (km)    ,      ECI U (km/s)    ,      ECI V (km/s)    ,      ECI W (km/s)    ,  Semi-Major Axis (km),      Eccentricity     ,    Inclination (rad)  ,  Arg of Perigee (rad) ,       RAAN (rad)      ,   True Anomaly (rad)  ,  Latitude (rad)   ,  Longitude (rad)  ,   Altitude (km)    ,  Rho:10E-9 kg/m^3 
  115200, 58282.33505035334,   3648.251636382380,  -2466.033049332843,  -5144.089871988309,  5.544082804495045281,  5.083830043231686466,  1.500344729708421514,  6767.839336035413382, 0.00076799466800628649, 0.90164159170283956590, 1.02365802011987539746, 0.58371039021929556351, 3.94022655205062311261, -0.864448080686752, -0.976766699269662, 405.660686566885317,  0.009578524209116
  118800, 58282.37671702000,  -6103.137000288544,  -2183.012595845223,   1949.762407463666,  0.083306479822224978, -5.249283172777146064, -5.596350559375370272,  6767.827378725361807, 0.00076711026517782747, 0.90164161150649873140, 1.02367222844137212626, 0.58371036897051097330, 1.74186400633142371268,  0.292287509091542,  2.838910872745579, 392.332822858829900,  0.015226346273656
  122400, 58282.41838368667,   3541.310042973240,   5019.872888259332,   2828.498234618447, -5.639357424748880380,  1.104130822906984327,  5.094704883877618644,  6767.816733134039431, 0.00076760867900642528, 0.90164163811198696217, 1.02422337097127143333, 0.58371028873979941438, 5.82135205970112552419,  0.434888071162974,  0.048572648117167, 388.799023227802934,  0.019914069895368
  126000, 58282.46005035334,   1927.284881102970,  -3750.209633189805,  -5299.716888223858,  6.561454566122853715,  3.949629104880682630, -0.405254596521757481,  6767.801728467536721, 0.00076727186904143255, 0.90164165595380498907, 1.02315311971812247934, 0.58371003839542775067, 3.62145971201588783082, -0.900981348359047, -2.265164530823128, 407.371708690670175,  0.013391642719151
  129600, 58282.50171702000,  -5817.118885322134,   -617.896261527465,   3401.735429444709, -2.095440848278855249, -5.761204801931213743, -4.618205149852148286,  6767.785841860035235, 0.00076604208115030166, 0.90164176905810498571, 1.02388699697705503190, 0.58370958973556437215, 1.42202529918677652188,  0.527710255260022,  1.813738922065204, 394.266674699613475,  0.022693521832304
  133200, 58282.54338368667,   4924.017360515550,   4459.270992070888,   1273.501782382097, -4.089370241724750237,  2.839794666224175097,  5.845825506831558875,  6767.773137245600847, 0.00076714295038917048, 0.90164200445149607387, 1.02383254163386512277, 0.58370921503052882546, 5.50175917824439182288,  0.191869216979006, -0.959923334543603, 386.720075957313782,  0.027434179450605
  136800, 58282.58505035334,     12.167801883791,  -4654.916846363559,  -4919.697786616047,  6.915128856564188504,  2.417098825302692064, -2.268611244060803689,  6767.755928641900282, 0.00076615743361004820, 0.90164217149975899485, 1.02328108429579441138, 0.58370866966331627022, 3.30224953722089164046, -0.816153740419665,  2.758284605567586, 406.044263791193202,  0.017056475481116
  140400, 58282.62671702000,  -4942.105243605957,   1009.171512141524,   4508.634515162351, -4.062654182986993052, -5.689639492033975194, -3.171867156966132769,  6767.740235097479082, 0.00076528074936882897, 0.90164244696619888817, 1.02394781600664961112, 0.58370795491021168104, 1.10231079406553110435,  0.730810481021560,  0.719348505250943, 396.746545352174621,  0.024216464051465
  144000, 58282.66838368667,   5807.036524040387,   3446.822880047528,   -410.007340322278, -2.126284119560933175,  4.286135308940198962,  6.003840292179731721,  6767.730978878659248, 0.00076634448121039323, 0.90164296086638642114, 1.02368681584329122652, 0.58370737404282479484, 5.18215492380633660583, -0.059517098832643, -1.947999226466842, 387.318106580745280,  0.026977794094978
  147600, 58282.71005035334,  -1903.486432633879,  -5089.320319376157,  -4043.118888936648,  6.570467040527737274,  0.641238014786259621, -3.902071916785330603,  6767.719464448128950, 0.00076503409924990990, 0.90164340534722408580, 1.02359285117736888181, 0.58370694990624127219, 2.98299636745251406508, -0.643320576533354,  1.609591860497589, 402.350358728866127,  0.016795804067890
  151200, 58282.75171702000,  -3566.909529464810,   2533.471240433861,   5158.573063400205, -5.618935416951808783, -5.041667816218682397, -1.403742546398151245,  6767.708792850591151, 0.00076491803892976457, 0.90164374650955020563, 1.02373096036975495273, 0.58370655684666851600, 0.78284287407785494833,  0.869053044027492, -0.483471803476929, 398.331298525960165,  0.019888580979482
  154800, 58282.79338368667,   6101.838837494483,   2085.670889902177,  -2051.536656568891,  0.050232816386930839,  5.297308282285418171,  5.554008075394378457,  6767.702769259952354, 0.00076530122574768607, 0.90164417910706460933, 1.02379318551876666256, 0.58370617391169546894, 4.86252976585376568523, -0.308183688237651, -2.941994118987691, 390.740492243581571,  0.016387242152624
