Time (s),      MJD UTC     ,      ECI X (km)    ,      ECI Y (km)    ,      ECI Z (km)    ,      ECI U (km/s)    ,      ECI V (km/s)    ,      ECI W (km/s)    ,  Semi-Major Axis (km),      Eccentricity     ,    Inclination (rad)  ,  Arg of Perigee (rad) ,       RAAN (rad)      ,   True Anomaly (rad)  ,  Latitude (rad)   ,  Longitude (rad)  ,   Altitude (km)    ,  Rho:10E-9 kg/m^3 
  108000, 58282.25171702000,  -5762.607055314112,  -3542.340834258731,    278.336656034338,  2.279201036398438340, -4.189821796167352583, -6.008862240229659613,  6767.566065229774575, 0.00076840556222169025, 0.90164965973206811128, 1.02432631059112390815, 0.58371480747766019430, 2.06482565912889342100,  0.039889537305052, -2.448916925981003, 391.925538119038151,  0.032364187890958
  111600, 58282.29338368667,   1773.316656510772,   5067.867633838872,   4111.203772489073, -6.626628738184101125, -0.769706531280347806,  3.805777834579190994,  6767.544505503681108, 0.00076898759149412504, 0.90164986394319117402, 1.02648682375092726584, 0.58371515408681225276, 6.14357270697177674157,  0.657086217135132,  1.114513709967770, 392.192354582686505,  0.032210357887869
  115200, 58282.33505035334,   3670.515948002576,  -2445.224769865938,  -5137.749822402145,  5.525133633266304014,  5.096746692216603950,  1.527156401916984960,  6767.520474114680780, 0.00076929009281448294, 0.90164993875023233337, 1.02436120157515830398, 0.58371540668296969270, 3.94411687785502326894, -0.863060937405806, -0.970045607196168, 405.303872618822368,  0.025524257321530
  118800, 58282.37671702000,  -6102.378937015054,  -2205.585094609068,   1925.492194134546,  0.117174665063648862, -5.237200364459695822, -5.607282588832448293,  6767.494908438117226, 0.00076763781724261410, 0.90165001072146852128, 1.02497484165914509984, 0.58371539697510575843, 1.74545618149981777165,  0.288541379143922,  2.842226637922624, 391.975635152105383,  0.032335131611779
  122400, 58282.41838368667,   3515.219856514862,   5024.604669127383,   2851.685268525966, -5.660333014872369980,  1.074420723142487776,  5.078090177186737582,  6767.471727197249941, 0.00076886034064743483, 0.90165010701417350371, 1.02605230313110503673, 0.58371525899956514796, 5.82472812035826387200,  0.438700373826502,  0.052502611519813, 388.501056397966295,  0.034414345033261
  126000, 58282.46005035334,   1959.081334554904,  -3730.694408774936,  -5301.374526462477,  6.549459688626541334,  3.973121022308427728, -0.372164031857478748,  6767.446947544407299, 0.00076856560257393026, 0.90165015373442735454, 1.02430224090917116307, 0.58371488403582885268, 3.62582168122586385984, -0.901426907517254, -2.256343679057075, 407.023206671919752,  0.024764789064355
  129600, 58282.50171702000,  -5827.481029765077,   -647.596800922321,   3377.710705800201, -2.056894998640980570, -5.757148726495151322, -4.640839445820240498,  6767.423561530737818, 0.00076697466147232376, 0.90165034716713326080, 1.02556269084295679464, 0.58371424113029862980, 1.42619581315837729073,  0.523625721244158,  1.818585709737439, 393.849376220635406,  0.031270349316444
  133200, 58282.54338368667,   4901.388672784812,   4474.407049903486,   1305.226207255991, -4.123912713884264224,  2.808492496792704160,  5.836985587343466758,  6767.404619868352699, 0.00076868715644782578, 0.90165068608456564662, 1.02548032867403070528, 0.58371368856643173818, 5.50628886132219372155,  0.196681727331507, -0.955936998675810, 386.366493449142183,  0.035762779258058
  136800, 58282.58505035334,     51.875452434488,  -4640.651630502572,  -4932.392045861741,  6.915051640237502548,  2.451451797915516774, -2.232392109862039130,  6767.382433648691015, 0.00076753997103383325, 0.90165090231356493332, 1.02476570550565420075, 0.58371300969833375997, 3.30726763448226486540, -0.818926577926846,  2.766858623602214, 405.734682683047481,  0.025331739619459
  140400, 58282.62671702000,  -4966.235874706582,    974.655622861046,   4489.133656567501, -4.024230411418833273, -5.697517155956253484, -3.206978444163530421,  6767.362231213630055, 0.00076659981404883618, 0.90165126757925685735, 1.02563146542661598026, 0.58371206909226716467, 1.10748453037438812315,  0.726993012324175,  0.726970734170744, 396.307551814875183,  0.029929997538116
  144000, 58282.66838368667,   5793.061416284444,   3473.745078917321,   -371.904291407607, -2.173695792654963463,  4.257943604608989180,  6.007243334613556711,  6767.349087339299837, 0.00076818348312265347, 0.90165194748185125703, 1.02533616903429765658, 0.58371126825082541938, 5.18770193916416932868, -0.053847624789816, -1.943510897203628, 386.891434229627521,  0.035426396435335
  147600, 58282.71005035334,  -1859.605093278223,  -5084.600984754826,  -4068.774188281228,  6.586686569722813914,  0.684737619008403405, -3.867580474264226122,  6767.333507955205911, 0.00076654055236498681, 0.90165257032297373672, 1.02517759087176565816, 0.58371072468014506470, 2.98894668431169095073, -0.648088038730866,  1.616893670841069, 402.076746897703913,  0.027019161489102
  151200, 58282.75171702000,  -3605.691772972387,   2498.081537549478,   5148.366543349768, -5.586931761847005818, -5.064398010557520318, -1.450020557501154958,  6767.316923982637003, 0.00076650733555984466, 0.90165312638552407910, 1.02542763745240783570, 0.58371010963424036915, 0.78905132144108293526,  0.866779721998645, -0.471799726968896, 397.906751279045466,  0.029090556847687
  154800, 58282.79338368667,   6101.627162689499,   2124.046695437605,  -2010.966429173434, -0.006868540867506357,  5.277710365243509179,  5.573221462261157866,  6767.305583764003200, 0.00076745580883586464, 0.90165391896825907738, 1.02564944346790984093, 0.58370946406276462794, 4.86892418131227249639, -0.301889302622181, -2.936361665544680, 390.231723486750298,  0.033361283142817
